NGRAM,NCOUNT,LEN,WCOUNT,MASKED,IMPORTANCE,REDUNDANT
თევ,14,3,718,tევ,10052,False
თქა,13,3,771,tkა,10023,False
აუქ,9,3,1113,აუk,10017,True
ტყმ,12,3,834,tყმ,10008,False
ღელ,15,3,667,გელ,10005,False
უთი,12,3,829,უtი,9948,True
უთვ,14,3,710,უtვ,9940,False
ლეჯ,17,3,584,ლეj,9928,False
დიფ,16,3,619,დიp,9904,False
რეთ,12,3,824,რეt,9888,True
ტს>,12,3,821,tს>,9852,True
ტობ,12,3,821,tობ,9852,True
აჯე,14,3,701,აjე,9814,False
უფა,12,3,816,უpა,9792,False
იწი,12,3,816,იcი,9792,True
ამფ,12,3,814,ამp,9768,True
აწმ,12,3,814,აcმ,9768,False
მექ,13,3,748,მეk,9724,False
წუხ,13,3,748,cუხ,9724,False
აატ,12,3,809,ააt,9708,True
კე>,13,3,745,kე>,9685,False
უგე,14,3,688,უგე,9632,True
გაე,9,3,1069,გაე,9621,False
ოკვ,16,3,601,ოkვ,9616,False
არღ,12,3,791,არგ,9492,True
<ღე,16,3,593,<გე,9488,True
წყი,13,3,728,cყი,9464,False
ღავ,13,3,727,გავ,9451,True
რაღ,15,3,626,რაგ,9390,True
<წო,14,3,669,<cო,9366,True
ადღ,15,3,622,ადგ,9330,True
ურღ,14,3,666,ურგ,9324,True
<ოთ,10,3,930,<ოt,9300,False
ტად,13,3,714,tად,9282,True
უნთ,14,3,662,უნt,9268,False
გეო,14,3,662,გეო,9268,False
წის,14,3,662,cის,9268,True
კეპ,15,3,617,kეp,9255,False
იტრ,8,3,1151,იtრ,9208,False
კას,12,3,764,kას,9168,False
გაჭ,13,3,705,გაჭ,9165,False
რიფ,14,3,654,რიp,9156,False
კაბ,14,3,651,kაბ,9114,False
ეკე,13,3,701,ეkე,9113,False
ორპ,7,3,1297,ორp,9079,False
ღწე,12,3,751,გcე,9012,False
ავგ,12,3,751,ავგ,9012,False
ტევ,12,3,749,tევ,8988,True
ემთ,14,3,640,ემt,8960,False
უტე,10,3,896,უtე,8960,False
ცობ,15,3,597,cობ,8955,False
თონ,11,3,814,tონ,8954,True
ქმუ,16,3,559,kმუ,8944,False
იპი,13,3,688,იpი,8944,True
რქვ,11,3,809,რkვ,8899,True
<ღრ,14,3,634,<გრ,8876,True
გზნ,14,3,632,გზნ,8848,False
ლიც,11,3,803,ლიc,8833,False
რათ,9,3,979,რაt,8811,True
ხეთ,13,3,676,ხეt,8788,False
წით,14,3,625,cიt,8750,False
ორკ,11,3,792,ორk,8712,False
ფლი,13,3,670,pლი,8710,False
თე>,9,3,966,tე>,8694,True
ქმა,12,3,724,kმა,8688,True
კობ,13,3,668,kობ,8684,False
იფრ,13,3,666,იpრ,8658,False
რფი,12,3,714,რpი,8568,False
იღე,11,3,777,იგე,8547,True
რცე,12,3,712,რcე,8544,False
ქტე,12,3,712,ktე,8544,False
ტუმ,13,3,657,tუმ,8541,False
წი>,15,3,569,cი>,8535,True
ანწ,14,3,609,ანc,8526,True
ლტი,13,3,655,ლtი,8515,False
<რკ,11,3,771,<რk,8481,False
იწა,13,3,650,იcა,8450,True
ტიმ,12,3,702,tიმ,8424,False
ლკე,15,3,560,ლkე,8400,False
ფინ,8,3,1049,pინ,8392,False
იგრ,12,3,698,იგრ,8376,False
ღმდ,15,3,558,გმდ,8370,False
რთ>,9,3,929,რt>,8361,False
იპ>,15,3,557,იp>,8355,True
უცი,11,3,759,უcი,8349,False
ზღა,13,3,640,ზგა,8320,False
გაღ,13,3,639,გაგ,8307,True
ახტ,11,3,755,ახt,8305,False
თას,11,3,754,tას,8294,False
ტაბ,12,3,691,tაბ,8292,False
შეტ,12,3,690,შეt,8280,True
გმი,14,3,591,გმი,8274,False
რკა,12,3,688,რkა,8256,False
რკე,13,3,635,რkე,8255,True
რწი,14,3,589,რcი,8246,True
ურც,12,3,687,ურc,8244,False
ზღუ,13,3,633,ზგუ,8229,False
გელ,12,3,685,გელ,8220,True
<წრ,11,3,744,<cრ,8184,False
სთა,8,3,1021,სtა,8168,True
მტე,16,3,510,მtე,8160,False
წრე,12,3,679,cრე,8148,False
რტო,12,3,677,რtო,8124,True
შეჯ,16,3,507,შეj,8112,False
ეტს,12,3,671,ეtს,8052,False
ვრც,15,3,536,ვრc,8040,False
ცულ,12,3,670,cულ,8040,False
წოდ,12,3,668,cოდ,8016,False
წრა,10,3,801,cრა,8010,False
თათ,10,3,801,tაt,8010,True
<ღო,14,3,571,<გო,7994,True
ჯამ,14,3,571,jამ,7994,False
ეჯ>,7,3,1139,ეj>,7973,False
ეცა,12,3,661,ეcა,7932,False
უქა,11,3,721,უkა,7931,True
რთქ,10,3,792,რtk,7920,False
ემკ,14,3,564,ემk,7896,False
სქე,13,3,606,სkე,7878,False
მკა,12,3,656,მkა,7872,False
ემპ,14,3,562,ემp,7868,False
ორფ,11,3,714,ორp,7854,True
მგზ,13,3,603,მგზ,7839,False
ბაგ,11,3,712,ბაგ,7832,False
ტიტ,9,3,870,tიt,7830,True
წიფ,14,3,559,cიp,7826,False
ნკა,11,3,710,ნkა,7810,True
ეპა,11,3,709,ეpა,7799,True
ერქ,12,3,649,ერk,7788,False
აცმ,13,3,598,აcმ,7774,True
აკმ,14,3,554,აkმ,7756,True
ქნე,14,3,551,kნე,7714,False
წყნ,14,3,548,cყნ,7672,False
ფლო,11,3,697,pლო,7667,False
აღდ,11,3,695,აგდ,7645,True
იტ>,13,3,586,იt>,7618,True
კაზ,13,3,585,kაზ,7605,False
პა>,11,3,687,pა>,7557,True
რეფ,11,3,687,რეp,7557,False
ფელ,12,3,629,pელ,7548,False
კვნ,11,3,685,kვნ,7535,False
გე>,10,3,753,გე>,7530,False
პობ,13,3,577,pობ,7501,False
<უპ,10,3,750,<უp,7500,True
დგმ,11,3,679,დგმ,7469,False
ცოდ,11,3,678,cოდ,7458,True
<ჯო,12,3,618,<jო,7416,False
ღორ,14,3,528,გორ,7392,True
ჟებ,10,3,739,jებ,7390,True
რაპ,10,3,739,რაp,7390,True
გნე,11,3,667,გნე,7337,False
კივ,11,3,659,kივ,7249,False
ქერ,11,3,659,kერ,7249,True
ეწვ,12,3,604,ეcვ,7248,False
<ქს,9,3,804,<kს,7236,False
ირკ,11,3,654,ირk,7194,False
ტვე,10,3,715,tვე,7150,True
ცდა,10,3,715,cდა,7150,False
გაქ,12,3,594,გაk,7128,True
ოქრ,11,3,645,ოkრ,7095,True
ოქს,8,3,884,ოkს,7072,False
ლფა,12,3,589,ლpა,7068,False
კაფ,14,3,504,kაp,7056,True
ოკე,9,3,784,ოkე,7056,False
<ტვ,11,3,641,<tვ,7051,True
<ოქ,10,3,704,<ოk,7040,False
ღო>,12,3,586,გო>,7032,True
ფო>,12,3,584,pო>,7008,False
მპი,8,3,876,მpი,7008,False
პოტ,12,3,582,pოt,6984,True
პონ,11,3,633,pონ,6963,True
თქლ,10,3,695,tkლ,6950,False
ისთ,8,3,868,ისt,6944,True
ეფო,11,3,630,ეpო,6930,False
აჩქ,12,3,574,აჩk,6888,False
თაღ,12,3,572,tაგ,6864,False
იმპ,8,3,855,იმp,6840,False
რუქ,13,3,526,რუk,6838,False
ნკე,11,3,621,ნkე,6831,False
კაკ,11,3,621,kაk,6831,False
ეჟ>,6,3,1136,ეj>,6816,True
უქტ,13,3,524,უkt,6812,False
ვთი,12,3,567,ვtი,6804,False
წურ,11,3,618,cურ,6798,True
გოლ,11,3,618,გოლ,6798,False
წუნ,12,3,566,cუნ,6792,False
ეღ>,7,3,967,ეგ>,6769,True
ოკო,9,3,752,ოkო,6768,False
ოთ>,9,3,752,ოt>,6768,False
<ფშ,5,3,1353,<pშ,6765,False
თოლ,11,3,613,tოლ,6743,True
ფოთ,11,3,612,pოt,6732,True
<თმ,7,3,960,<tმ,6720,False
ცივ,9,3,746,cივ,6714,False
წნე,11,3,609,cნე,6699,True
რეპ,11,3,608,რეp,6688,True
აცდ,11,3,607,აcდ,6677,False
დეტ,12,3,556,დეt,6672,False
<სქ,8,3,834,<სk,6672,True
ღია,10,3,667,გია,6670,True
წმუ,11,3,606,cმუ,6666,False
ეწყ,12,3,554,ეcყ,6648,False
<იგ,10,3,664,<იგ,6640,False
ტოვ,10,3,662,tოვ,6620,True
ოტ>,13,3,508,ოt>,6604,True
ღობ,12,3,548,გობ,6576,True
ინფ,13,3,504,ინp,6552,False
<წუ,11,3,595,<cუ,6545,False
თრი,9,3,726,tრი,6534,True
იგო,11,3,593,იგო,6523,False
ტკე,13,3,501,tkე,6513,True
ისპ,9,3,723,ისp,6507,True
თრა,11,3,591,tრა,6501,True
ცერ,10,3,650,cერ,6500,True
ტამ,9,3,720,tამ,6480,True
პის,12,3,539,pის,6468,True
წა>,8,3,805,cა>,6440,True
ტეტ,10,3,640,tეt,6400,True
<იკ,9,3,705,<იk,6345,False
იპე,11,3,574,იpე,6314,True
<ჟა,11,3,568,<jა,6248,True
უპი,11,3,568,უpი,6248,False
ფალ,9,3,694,pალ,6246,True
ოცდ,12,3,520,ოcდ,6240,False
ფე>,11,3,565,pე>,6215,False
ჯახ,11,3,563,jახ,6193,False
აწუ,9,3,687,აcუ,6183,True
ნაფ,10,3,618,ნაp,6180,True
ფთა,10,3,617,ptა,6170,False
ფექ,13,3,474,pეk,6162,True
კოდ,11,3,559,kოდ,6149,False
მღვ,12,3,512,მგვ,6144,False
ტაქ,10,3,614,tაk,6140,False
ენთ,10,3,612,ენt,6120,True
მპლ,12,3,509,მpლ,6108,False
ქილ,11,3,555,kილ,6105,True
კია,9,3,677,kია,6093,True
<შპ,9,3,676,<შp,6084,False
სგა,9,3,672,სგა,6048,False
ამქ,10,3,603,ამk,6030,True
ოკ>,12,3,501,ოk>,6012,False
ჯობ,11,3,546,jობ,6006,False
ოფლ,11,3,541,ოpლ,5951,False
უპა,9,3,661,უpა,5949,True
ბიჯ,13,3,455,ბიj,5915,False
ეჯა,12,3,492,ეjა,5904,False
ფიზ,12,3,489,pიზ,5868,False
კრძ,12,3,489,kრძ,5868,False
ასც,9,3,648,ასc,5832,True
მოპ,9,3,647,მოp,5823,True
რჯვ,10,3,581,რjვ,5810,False
აჯი,8,3,723,აjი,5784,True
ტიო,10,3,578,tიო,5780,False
იქ>,11,3,525,იk>,5775,True
უგუ,9,3,641,უგუ,5769,False
უთ>,11,3,522,უt>,5742,False
პია,9,3,635,pია,5715,True
აწნ,11,3,513,აcნ,5643,False
სკუ,10,3,563,სkუ,5630,False
მაქ,9,3,623,მაk,5607,True
ესკ,10,3,558,ესk,5580,False
პლი,11,3,506,pლი,5566,True
კაშ,11,3,505,kაშ,5555,False
მთი,10,3,553,მtი,5530,False
უფ>,11,3,499,უp>,5489,False
<მჟ,6,3,914,<მj,5484,False
ექვ,9,3,609,ეkვ,5481,True
ეთო,12,3,455,ეtო,5460,True
კუს,10,3,546,kუს,5460,False
ირგ,9,3,606,ირგ,5454,False
უტუ,7,3,779,უtუ,5453,False
უკვ,9,3,604,უkვ,5436,False
ქორ,9,3,604,kორ,5436,True
ტეს,10,3,542,tეს,5420,True
იპა,9,3,602,იpა,5418,False
ააპ,10,3,538,ააp,5380,True
წრო,11,3,489,cრო,5379,False
ითლ,12,3,448,იtლ,5376,False
ლიფ,9,3,596,ლიp,5364,False
<ფხ,9,3,595,<pხ,5355,False
აპუ,10,3,534,აpუ,5340,True
ნჯი,11,3,484,ნjი,5324,False
იწე,9,3,590,იcე,5310,True
გაჩ,11,3,482,გაჩ,5302,False
იწყ,9,3,588,იcყ,5292,False
რფე,10,3,529,რpე,5290,False
ნჯე,9,3,585,ნjე,5265,False
მპა,7,3,752,მpა,5264,False
<მქ,5,3,1042,<მk,5210,True
ლკა,9,3,577,ლkა,5193,False
უდგ,11,3,472,უდგ,5192,False
უფთ,10,3,518,უpt,5180,False
<ღუ,11,3,470,<გუ,5170,True
ლიგ,10,3,516,ლიგ,5160,False
ოთქ,11,3,469,ოtk,5159,False
მწა,10,3,514,მcა,5140,False
აღწ,9,3,570,აგc,5130,False
ფოს,9,3,566,pოს,5094,False
რუტ,9,3,565,რუt,5085,False
დეფ,11,3,460,დეp,5060,False
ჯილ,10,3,505,jილ,5050,False
პურ,9,3,560,pურ,5040,True
ღრმ,11,3,458,გრმ,5038,False
ტუნ,8,3,628,tუნ,5024,False
გლო,10,3,501,გლო,5010,False
<უქ,9,3,556,<უk,5004,True
თუთ,9,3,555,tუt,4995,False
პებ,7,3,713,pებ,4991,True
ღის,11,3,453,გის,4983,True
მეფ,10,3,498,მეp,4980,False
ღუდ,9,3,551,გუდ,4959,False
ცე>,9,3,551,cე>,4959,False
სკე,8,3,608,სkე,4864,True
ღირ,10,3,485,გირ,4850,True
კლუ,10,3,485,kლუ,4850,False
შტა,8,3,606,შtა,4848,False
საჯ,10,3,484,საj,4840,False
სიფ,10,3,484,სიp,4840,False
ვიტ,8,3,605,ვიt,4840,True
ქავ,8,3,605,kავ,4840,True
ოჯა,11,3,437,ოjა,4807,False
თრო,11,3,437,tრო,4807,True
ოწე,10,3,479,ოcე,4790,True
უგ>,10,3,479,უგ>,4790,False
უკ>,10,3,478,უk>,4780,False
ტოტ,10,3,477,tოt,4770,False
ტაკ,9,3,529,tაk,4761,True
მკრ,11,3,432,მkრ,4752,False
პლე,8,3,592,pლე,4736,True
ჟინ,9,3,526,jინ,4734,False
პუნ,9,3,525,pუნ,4725,False
ჯის,10,3,471,jის,4710,False
უქე,7,3,672,უkე,4704,True
წოვ,10,3,468,cოვ,4680,False
იწრ,10,3,468,იcრ,4680,False
იაც,11,3,425,იაc,4675,False
ტაჟ,11,3,425,tაj,4675,False
უთე,8,3,582,უtე,4656,True
<სც,6,3,776,<სc,4656,True
ბგე,7,3,664,ბგე,4648,False
ცრი,9,3,516,cრი,4644,False
ბღა,9,3,516,ბგა,4644,False
ტიპ,9,3,514,tიp,4626,False
ოსკ,6,3,768,ოსk,4608,False
ოწი,9,3,511,ოcი,4599,True
ფხვ,8,3,574,pხვ,4592,False
ნგვ,11,3,416,ნგვ,4576,False
ოცა,10,3,457,ოcა,4570,False
ცდი,10,3,456,cდი,4560,False
<ცუ,8,3,567,<cუ,4536,True
ფიტ,9,3,503,pიt,4527,False
ეწა,9,3,501,ეcა,4509,True
ლეკ,9,3,501,ლეk,4509,True
ალღ,8,3,563,ალგ,4504,True
მკე,10,3,450,მkე,4500,False
ულგ,10,3,449,ულგ,4490,False
ნთი,10,3,448,ნtი,4480,True
უნგ,9,3,497,უნგ,4473,False
რტუ,8,3,559,რtუ,4472,True
გზი,9,3,496,გზი,4464,False
უტ>,10,3,446,უt>,4460,True
<ბგ,6,3,742,<ბგ,4452,False
რღი,10,3,445,რგი,4450,True
<ოპ,7,3,634,<ოp,4438,False
ქსტ,8,3,554,kსt,4432,False
ემც,8,3,553,ემc,4424,False
ღაუ,11,3,400,გაუ,4400,True
<შთ,8,3,549,<შt,4392,True
ფუძ,9,3,487,pუძ,4383,False
ვტი,11,3,398,ვtი,4378,True
ალფ,8,3,547,ალp,4376,False
აუპ,6,3,729,აუp,4374,True
ლოც,9,3,483,ლოc,4347,False
ფიკ,7,3,619,pიk,4333,True
ათქ,7,3,618,აtk,4326,True
ლტრ,9,3,480,ლtრ,4320,False
თლო,11,3,392,tლო,4312,False
ფუნ,9,3,479,pუნ,4311,True
ქაფ,9,3,479,kაp,4311,True
ჯდო,10,3,431,jდო,4310,False
ბეგ,10,3,431,ბეგ,4310,False
შტე,9,3,478,შtე,4302,False
რთგ,9,3,478,რtგ,4302,False
პტი,8,3,535,ptი,4280,False
პელ,8,3,534,pელ,4272,True
თოე,10,3,426,tოე,4260,False
ეცვ,9,3,473,ეcვ,4257,True
წოლ,9,3,471,cოლ,4239,False
ქლო,6,3,706,kლო,4236,True
ინკ,6,3,703,ინk,4218,False
დით,7,3,602,დიt,4214,False
ტყო,7,3,602,tყო,4214,False
უღა,8,3,525,უგა,4200,False
გაძ,9,3,466,გაძ,4194,False
ცლი,9,3,465,cლი,4185,False
მგე,11,3,380,მგე,4180,True
ეზღ,10,3,418,ეზგ,4180,False
შკა,9,3,464,შkა,4176,False
პიკ,9,3,464,pიk,4176,True
ფაქ,12,3,347,pაk,4164,False
უფი,8,3,520,უpი,4160,True
ზატ,7,3,594,ზაt,4158,False
ბეტ,6,3,692,ბეt,4152,False
პინ,6,3,691,pინ,4146,True
ტოგ,7,3,591,tოგ,4137,False
უკმ,8,3,516,უkმ,4128,False
ქირ,9,3,456,kირ,4104,True
მიღ,7,3,584,მიგ,4088,False
ცხრ,8,3,510,cხრ,4080,False
აჰკ,8,3,509,აჰk,4072,False
<ქმ,10,3,407,<kმ,4070,False
შეგ,8,3,507,შეგ,4056,False
უქ>,9,3,449,უk>,4041,True
მთვ,10,3,404,მtვ,4040,True
მსგ,10,3,404,მსგ,4040,False
ზიტ,8,3,505,ზიt,4040,False
<უტ,6,3,673,<უt,4038,True
ფეს,9,3,448,pეს,4032,False
წკა,8,3,504,ckა,4032,False
მცვ,7,3,575,მcვ,4025,True
აშკ,9,3,445,აშk,4005,False
რჯი,8,3,499,რjი,3992,False
თლა,10,3,398,tლა,3980,False
ნსპ,9,3,440,ნსp,3960,False
<ცდ,9,3,437,<cდ,3933,False
ეგვ,9,3,437,ეგვ,3933,False
რკო,6,3,655,რkო,3930,False
პოზ,9,3,436,pოზ,3924,False
წკრ,9,3,436,ckრ,3924,False
გაო,10,3,391,გაო,3910,False
კედ,9,3,434,kედ,3906,False
კელ,6,3,650,kელ,3900,False
ქელ,8,3,486,kელ,3888,True
აეკ,8,3,484,აეk,3872,False
ნექ,10,3,387,ნეk,3870,False
ოფ>,9,3,430,ოp>,3870,False
ხუთ,8,3,483,ხუt,3864,False
თახ,6,3,643,tახ,3858,False
აგმ,8,3,480,აგმ,3840,True
უშტ,8,3,479,უშt,3832,False
ტყი,8,3,478,tყი,3824,False
კოჭ,7,3,545,kოჭ,3815,False
ჩაწ,10,3,380,ჩაc,3800,False
ემწ,9,3,422,ემc,3798,True
ნოტ,9,3,421,ნოt,3789,False
წეუ,10,3,378,cეუ,3780,False
აღს,6,3,628,აგს,3768,False
მიც,6,3,628,მიc,3768,True
უწი,7,3,538,უcი,3766,True
ეტუ,8,3,470,ეtუ,3760,False
ქის,8,3,466,kის,3728,True
უპ>,9,3,413,უp>,3717,True
ირფ,10,3,371,ირp,3710,False
ალწ,10,3,371,ალc,3710,False
იაქ,9,3,411,იაk,3699,False
ელფ,9,3,410,ელp,3690,False
წას,7,3,525,cას,3675,False
აოც,11,3,334,აოc,3674,False
ჩაგ,8,3,459,ჩაგ,3672,False
ბუტ,9,3,407,ბუt,3663,False
ოსფ,7,3,523,ოსp,3661,False
აიწ,5,3,732,აიc,3660,False
მრგ,9,3,406,მრგ,3654,False
ფირ,8,3,456,pირ,3648,True
ქსე,6,3,606,kსე,3636,False
კოტ,7,3,519,kოt,3633,False
ოგ>,11,3,330,ოგ>,3630,False
ცრე,7,3,517,cრე,3619,True
ეპო,8,3,452,ეpო,3616,True
ფოლ,7,3,516,pოლ,3612,True
ქმი,10,3,361,kმი,3610,False
ეწე,10,3,361,ეcე,3610,True
მაწ,8,3,451,მაc,3608,True
აწრ,7,3,515,აcრ,3605,True
ტოკ,7,3,514,tოk,3598,False
ოსწ,9,3,399,ოსc,3591,False
თრ>,5,3,716,tრ>,3580,False
ესპ,8,3,447,ესp,3576,False
თაუ,8,3,446,tაუ,3568,False
<წნ,8,3,446,<cნ,3568,True
ღე>,7,3,509,გე>,3563,True
ტკბ,8,3,445,tkბ,3560,False
თოდ,9,3,395,tოდ,3555,False
წეწ,9,3,395,cეc,3555,True
ბრტ,7,3,507,ბრt,3549,False
ღილ,9,3,394,გილ,3546,True
თიხ,8,3,440,tიხ,3520,False
ეთს,8,3,440,ეtს,3520,True
ხით,11,3,318,ხიt,3498,False
ქოლ,8,3,437,kოლ,3496,True
ღრე,7,3,497,გრე,3479,True
იპო,7,3,497,იpო,3479,False
იფუ,10,3,346,იpუ,3460,False
პრა,7,3,493,pრა,3451,True
აცნ,10,3,345,აcნ,3450,True
ერპ,7,3,491,ერp,3437,False
ჯგუ,7,3,491,jგუ,3437,False
ხტა,8,3,429,ხtა,3432,False
წმი,6,3,572,cმი,3432,False
<ით,7,3,488,<იt,3416,False
პიტ,7,3,488,pიt,3416,True
სექ,7,3,488,სეk,3416,False
უქმ,8,3,426,უkმ,3408,True
მწო,9,3,377,მcო,3393,False
აჟე,8,3,419,აjე,3352,True
მფრ,8,3,417,მpრ,3336,False
პოვ,8,3,417,pოვ,3336,False
შთა,7,3,476,შtა,3332,True
მძღ,8,3,416,მძგ,3328,False
ღრი,6,3,550,გრი,3300,True
ციმ,10,3,329,cიმ,3290,False
ირქ,7,3,470,ირk,3290,True
რექ,7,3,469,რეk,3283,True
ნკი,8,3,410,ნkი,3280,False
ოპა,7,3,468,ოpა,3276,True
<იქ,7,3,467,<იk,3269,True
შექ,8,3,408,შეk,3264,True
